market,name,price,date
pettah,carrot,350,6/15/2023
pettah,carrot,350,6/20/2023
pettah,carrot,350,7/11/2023
pettah,carrot,350,7/13/2023
pettah,carrot,350,7/14/2023
pettah,carrot,350,8/21/2023
pettah,carrot,350,8/22/2023
pettah,carrot,350,8/23/2023
pettah,carrot,350,8/25/2023
pettah,carrot,350,8/28/2023
pettah,carrot,350,8/29/2023
pettah,carrot,350,8/31/2023
pettah,carrot,350,11/13/2023
pettah,carrot,350,11/14/2023
pettah,carrot,350,11/15/2023
pettah,carrot,350,11/17/2023
pettah,carrot,350,11/22/2023
pettah,carrot,350,11/23/2023
pettah,carrot,350,12/5/2023
pettah,carrot,350,12/6/2023
pettah,carrot,350,12/7/2023
pettah,carrot,350,12/13/2023
pettah,carrot,350,12/18/2023
pettah,carrot,350,3/5/2024
pettah,carrot,350,3/6/2024
pettah,carrot,350,3/7/2024
pettah,carrot,350,3/12/2024
pettah,carrot,350,3/21/2024
pettah,carrot,350,3/22/2024
pettah,carrot,350,3/25/2024
pettah,carrot,350,4/4/2024
pettah,carrot,350,6/10/2024
pettah,carrot,350,6/11/2024
pettah,carrot,350,6/12/2024
pettah,carrot,350,6/13/2024
pettah,carrot,350,6/14/2024
pettah,carrot,350,7/1/2024
pettah,carrot,350,7/4/2024
pettah,carrot,350,7/5/2024
pettah,carrot,350,7/8/2024
pettah,carrot,350,7/9/2024
pettah,carrot,350,7/10/2024
pettah,carrot,350,7/11/2024
pettah,carrot,350,7/15/2024
pettah,carrot,350,7/16/2024
pettah,carrot,350,7/17/2024
pettah,carrot,350,7/25/2024
pettah,carrot,350,7/26/2024
pettah,carrot,350,7/29/2024
pettah,carrot,350,7/31/2024
pettah,carrot,350,8/2/2024
pettah,carrot,350,8/5/2024
pettah,carrot,355,1/20/2022
pettah,carrot,355,1/21/2022
pettah,carrot,355,7/21/2022
pettah,carrot,360,10/6/2022
pettah,carrot,360,10/7/2022
pettah,carrot,360,6/19/2023
pettah,carrot,360,12/8/2023
pettah,carrot,360,12/11/2023
pettah,carrot,360,12/12/2023
pettah,carrot,360,12/14/2023
pettah,carrot,360,12/15/2023
pettah,carrot,365,1/27/2022
pettah,carrot,365,6/27/2022
pettah,carrot,365,7/28/2022
pettah,carrot,365,8/31/2022
pettah,carrot,370,11/11/2022
pettah,carrot,370,6/21/2023
pettah,carrot,370,11/16/2023
pettah,carrot,370,11/20/2023
pettah,carrot,370,11/21/2023
pettah,carrot,370,3/4/2024
pettah,carrot,370,3/13/2024
pettah,carrot,370,3/15/2024
pettah,carrot,370,6/19/2024
pettah,carrot,370,8/6/2024
pettah,carrot,375,1/24/2022
pettah,carrot,375,6/9/2022
pettah,carrot,375,8/3/2022
pettah,carrot,375,8/16/2022
pettah,carrot,375,8/17/2022
pettah,carrot,375,9/8/2022
pettah,carrot,380,8/24/2020
pettah,carrot,380,9/30/2022
pettah,carrot,380,11/9/2022
pettah,carrot,380,11/24/2022
pettah,carrot,380,11/25/2022
pettah,carrot,380,6/12/2023
pettah,carrot,380,6/13/2023
pettah,carrot,380,6/22/2023
pettah,carrot,380,6/23/2023
pettah,carrot,380,6/26/2023
pettah,carrot,380,6/27/2023
pettah,carrot,380,6/28/2023
pettah,carrot,380,7/4/2023
pettah,carrot,380,7/12/2023
pettah,carrot,380,8/11/2023
pettah,carrot,380,11/27/2023
pettah,carrot,380,11/28/2023
pettah,carrot,380,11/29/2023
pettah,carrot,380,4/3/2024
pettah,carrot,380,6/28/2024
pettah,carrot,380,7/12/2024
pettah,carrot,390,9/13/2022
pettah,carrot,395,11/15/2021
pettah,carrot,395,4/25/2022
pettah,carrot,395,5/4/2022
pettah,carrot,395,5/19/2022
pettah,carrot,395,6/21/2022
pettah,carrot,395,7/19/2022
pettah,carrot,395,8/2/2022
pettah,carrot,395,9/9/2022
pettah,carrot,400,10/3/2022
pettah,carrot,400,10/4/2022
pettah,carrot,400,10/5/2022
pettah,carrot,400,10/31/2022
pettah,carrot,400,11/1/2022
pettah,carrot,400,11/8/2022
pettah,carrot,400,11/10/2022
pettah,carrot,400,11/14/2022
pettah,carrot,400,11/15/2022
pettah,carrot,400,11/16/2022
pettah,carrot,400,11/17/2022
pettah,carrot,400,11/18/2022
pettah,carrot,400,11/21/2022
pettah,carrot,400,11/22/2022
pettah,carrot,400,11/23/2022
pettah,carrot,400,11/28/2022
pettah,carrot,400,11/29/2022
pettah,carrot,400,12/1/2022
pettah,carrot,400,12/2/2022
pettah,carrot,400,7/5/2023
pettah,carrot,400,7/7/2023
pettah,carrot,400,7/10/2023
pettah,carrot,400,7/11/2023
pettah,carrot,400,7/13/2023
pettah,carrot,400,7/14/2023
pettah,carrot,400,7/17/2023
pettah,carrot,400,7/18/2023
pettah,carrot,400,7/19/2023
pettah,carrot,400,7/20/2023
pettah,carrot,400,7/31/2023
pettah,carrot,400,8/2/2023
pettah,carrot,400,8/9/2023
pettah,carrot,400,8/10/2023
pettah,carrot,400,8/16/2023
pettah,carrot,400,8/17/2023
pettah,carrot,400,8/18/2023
pettah,carrot,400,8/22/2023
pettah,carrot,400,8/23/2023
pettah,carrot,400,12/7/2023
pettah,carrot,400,12/13/2023
pettah,carrot,400,12/18/2023
pettah,carrot,400,2/19/2024
pettah,carrot,400,2/26/2024
pettah,carrot,400,2/28/2024
pettah,carrot,400,3/12/2024
pettah,carrot,400,3/14/2024
pettah,carrot,400,6/12/2024
pettah,carrot,400,6/20/2024
pettah,carrot,400,6/24/2024
pettah,carrot,400,6/25/2024
pettah,carrot,400,6/27/2024
pettah,carrot,400,7/1/2024
pettah,carrot,400,7/2/2024
pettah,carrot,400,7/4/2024
pettah,carrot,400,7/5/2024
pettah,carrot,400,7/11/2024
pettah,carrot,400,7/15/2024
pettah,carrot,400,7/16/2024
pettah,carrot,400,7/17/2024
pettah,carrot,400,7/22/2024
pettah,carrot,400,7/24/2024
pettah,carrot,400,7/25/2024
pettah,carrot,400,7/26/2024
pettah,carrot,420,11/11/2022
pettah,carrot,420,7/6/2023
pettah,carrot,420,8/11/2023
pettah,carrot,420,8/14/2023
pettah,carrot,420,8/15/2023
pettah,carrot,420,12/15/2023
pettah,carrot,420,2/20/2024
pettah,carrot,420,2/21/2024
pettah,carrot,420,2/22/2024
pettah,carrot,420,2/27/2024
pettah,carrot,420,3/13/2024
pettah,carrot,420,7/23/2024
pettah,carrot,425,11/16/2021
pettah,carrot,425,5/18/2022
pettah,carrot,425,8/5/2022
pettah,carrot,425,8/12/2022
pettah,carrot,430,11/9/2022
pettah,carrot,430,11/24/2022
pettah,carrot,430,11/25/2022
pettah,carrot,430,7/12/2023
pettah,carrot,430,7/21/2023
pettah,carrot,430,8/3/2023
pettah,carrot,430,8/4/2023
pettah,carrot,430,8/7/2023
pettah,carrot,430,8/8/2023
pettah,carrot,430,6/28/2024
pettah,carrot,430,7/3/2024
pettah,carrot,445,5/26/2022
pettah,carrot,445,6/2/2022
pettah,carrot,445,6/8/2022
pettah,carrot,445,6/23/2022
pettah,carrot,445,6/24/2022
pettah,carrot,445,9/6/2022
pettah,carrot,445,9/15/2022
pettah,carrot,450,11/14/2022
pettah,carrot,450,11/15/2022
pettah,carrot,450,11/16/2022
pettah,carrot,450,11/17/2022
pettah,carrot,450,11/18/2022
pettah,carrot,450,11/21/2022
pettah,carrot,450,11/22/2022
pettah,carrot,450,11/23/2022
pettah,carrot,450,6/26/2023
pettah,carrot,450,6/27/2023
pettah,carrot,450,6/28/2023
pettah,carrot,450,7/4/2023
pettah,carrot,450,7/17/2023
pettah,carrot,450,7/18/2023
pettah,carrot,450,7/19/2023
pettah,carrot,450,7/20/2023
pettah,carrot,450,7/24/2023
pettah,carrot,450,7/27/2023
pettah,carrot,450,7/28/2023
pettah,carrot,450,7/31/2023
pettah,carrot,450,8/2/2023
pettah,carrot,450,8/9/2023
pettah,carrot,450,8/10/2023
pettah,carrot,450,8/16/2023
pettah,carrot,450,8/17/2023
pettah,carrot,450,8/18/2023
pettah,carrot,450,2/16/2024
pettah,carrot,450,2/19/2024
pettah,carrot,450,2/26/2024
pettah,carrot,450,2/28/2024
pettah,carrot,450,2/29/2024
pettah,carrot,450,3/1/2024
pettah,carrot,450,3/11/2024
pettah,carrot,450,3/14/2024
pettah,carrot,450,6/20/2024
pettah,carrot,450,6/24/2024
pettah,carrot,450,6/25/2024
pettah,carrot,450,6/26/2024
pettah,carrot,450,6/27/2024
pettah,carrot,450,7/2/2024
pettah,carrot,450,7/22/2024
pettah,carrot,450,7/24/2024
pettah,carrot,460,7/7/2023
pettah,carrot,460,7/10/2023
pettah,carrot,465,5/17/2022
pettah,carrot,470,7/5/2023
pettah,carrot,470,2/27/2024
pettah,carrot,470,7/23/2024
pettah,carrot,475,6/7/2022
pettah,carrot,475,6/17/2022
pettah,carrot,475,6/20/2022
pettah,carrot,475,8/10/2022
pettah,carrot,475,9/7/2022
pettah,carrot,475,9/12/2022
pettah,carrot,480,7/21/2023
pettah,carrot,480,7/25/2023
pettah,carrot,480,8/3/2023
pettah,carrot,480,8/4/2023
pettah,carrot,480,8/7/2023
pettah,carrot,480,8/8/2023
pettah,carrot,480,8/14/2023
pettah,carrot,480,8/15/2023
pettah,carrot,480,2/20/2024
pettah,carrot,480,2/21/2024
pettah,carrot,480,2/22/2024
pettah,carrot,480,7/3/2024
pettah,carrot,490,9/16/2022
pettah,carrot,495,8/15/2022
pettah,carrot,500,7/6/2023
pettah,carrot,500,7/24/2023
pettah,carrot,500,7/28/2023
pettah,carrot,500,2/16/2024
pettah,carrot,500,2/29/2024
pettah,carrot,500,3/1/2024
pettah,carrot,500,3/11/2024
pettah,carrot,500,6/26/2024
pettah,carrot,515,5/30/2022
pettah,carrot,525,5/25/2022
pettah,carrot,525,6/10/2022
pettah,carrot,525,8/9/2022
pettah,carrot,530,7/25/2023
pettah,carrot,545,5/27/2022
pettah,carrot,575,5/31/2022
pettah,carrot,575,6/1/2022
pettah,carrot,575,6/3/2022
pettah,carrot,575,6/6/2022
pettah,carrot,575,8/8/2022
pettah,carrot,595,5/24/2022
pettah,carrot,600,2/15/2024
pettah,carrot,625,6/13/2022
pettah,carrot,700,1/3/2024
pettah,carrot,700,1/5/2024
pettah,carrot,700,2/9/2024
pettah,carrot,700,2/12/2024
pettah,carrot,700,2/13/2024
pettah,carrot,700,2/14/2024
pettah,carrot,700,2/15/2024
pettah,carrot,750,1/2/2024
pettah,carrot,750,1/3/2024
pettah,carrot,750,1/4/2024
pettah,carrot,750,1/5/2024
pettah,carrot,800,1/4/2024
pettah,carrot,800,2/8/2024
pettah,carrot,800,2/9/2024
pettah,carrot,800,2/12/2024
pettah,carrot,800,2/13/2024
pettah,carrot,800,2/14/2024
pettah,carrot,850,1/9/2024
pettah,carrot,875,1/8/2024
pettah,carrot,900,1/9/2024
pettah,carrot,900,1/10/2024
pettah,carrot,900,1/11/2024
pettah,carrot,900,1/12/2024
pettah,carrot,900,2/8/2024
pettah,carrot,950,1/8/2024
pettah,carrot,1000,1/10/2024
pettah,carrot,1000,1/11/2024
pettah,carrot,1000,1/12/2024
pettah,carrot,1000,1/22/2024
pettah,carrot,1000,1/23/2024
pettah,carrot,1000,2/2/2024
pettah,carrot,1000,2/5/2024
pettah,carrot,1000,2/6/2024
pettah,carrot,1000,2/7/2024
pettah,carrot,1100,1/22/2024
pettah,carrot,1100,1/23/2024
pettah,carrot,1100,2/1/2024
pettah,carrot,1100,2/2/2024
pettah,carrot,1100,2/5/2024
pettah,carrot,1100,2/6/2024
pettah,carrot,1100,2/7/2024
pettah,carrot,1200,1/24/2024
pettah,carrot,1200,2/1/2024
pettah,carrot,1300,1/24/2024
pettah,carrot,1300,1/30/2024
pettah,carrot,1300,1/31/2024
pettah,carrot,1400,1/29/2024
pettah,carrot,1400,1/30/2024
pettah,carrot,1400,1/31/2024
pettah,carrot,1500,1/26/2024
pettah,carrot,1500,1/29/2024
pettah,carrot,1600,1/26/2024
pettah,carrot,1800,1/16/2024
pettah,carrot,1800,1/19/2024
pettah,carrot,1900,1/16/2024
pettah,carrot,1900,1/18/2024
pettah,carrot,1900,1/19/2024
pettah,carrot,2000,1/17/2024
pettah,carrot,2000,1/18/2024
pettah,carrot,2100,1/17/2024
pettah,green_chilli,80,4/25/2024
pettah,green_chilli,80,5/8/2024
pettah,green_chilli,80,5/9/2024
pettah,green_chilli,90,8/12/2020
pettah,green_chilli,95,1/7/2021
pettah,green_chilli,95,1/8/2021
pettah,green_chilli,100,11/15/2022
pettah,green_chilli,100,5/11/2023
pettah,green_chilli,100,5/12/2023
pettah,green_chilli,100,3/28/2024
pettah,green_chilli,100,4/19/2024
pettah,green_chilli,100,4/22/2024
pettah,green_chilli,100,4/24/2024
pettah,green_chilli,100,4/26/2024
pettah,green_chilli,100,4/29/2024
pettah,green_chilli,100,4/30/2024
pettah,green_chilli,100,5/2/2024
pettah,green_chilli,100,5/3/2024
pettah,green_chilli,100,5/7/2024
pettah,green_chilli,100,5/15/2024
pettah,green_chilli,100,5/16/2024
pettah,green_chilli,110,8/13/2020
pettah,green_chilli,115,11/18/2020
pettah,green_chilli,120,11/30/2022
pettah,green_chilli,120,12/1/2022
pettah,green_chilli,120,5/28/2024
pettah,green_chilli,130,8/12/2020
pettah,green_chilli,130,11/25/2022
pettah,green_chilli,130,4/25/2024
pettah,green_chilli,130,5/8/2024
pettah,green_chilli,130,5/9/2024
pettah,green_chilli,130,5/10/2024
pettah,green_chilli,130,5/13/2024
pettah,green_chilli,130,5/14/2024
pettah,green_chilli,130,5/17/2024
pettah,green_chilli,130,5/22/2024
pettah,green_chilli,130,6/28/2024
pettah,green_chilli,130,7/5/2024
pettah,green_chilli,140,4/17/2024
pettah,green_chilli,140,4/18/2024
pettah,green_chilli,150,10/25/2022
pettah,green_chilli,150,10/26/2022
pettah,green_chilli,150,10/27/2022
pettah,green_chilli,150,11/11/2022
pettah,green_chilli,150,11/14/2022
pettah,green_chilli,150,11/15/2022
pettah,green_chilli,150,11/16/2022
pettah,green_chilli,150,11/21/2022
pettah,green_chilli,150,11/22/2022
pettah,green_chilli,150,11/23/2022
pettah,green_chilli,150,11/24/2022
pettah,green_chilli,150,11/28/2022
pettah,green_chilli,150,11/29/2022
pettah,green_chilli,150,12/2/2022
pettah,green_chilli,150,12/5/2022
pettah,green_chilli,150,12/6/2022
pettah,green_chilli,150,12/14/2022
pettah,green_chilli,150,12/15/2022
pettah,green_chilli,150,5/10/2023
pettah,green_chilli,150,5/11/2023
pettah,green_chilli,150,5/12/2023
pettah,green_chilli,150,3/27/2024
pettah,green_chilli,150,3/28/2024
pettah,green_chilli,150,4/19/2024
pettah,green_chilli,150,4/22/2024
pettah,green_chilli,150,4/24/2024
pettah,green_chilli,150,4/26/2024
pettah,green_chilli,150,4/29/2024
pettah,green_chilli,150,4/30/2024
pettah,green_chilli,150,5/2/2024
pettah,green_chilli,150,5/3/2024
pettah,green_chilli,150,5/6/2024
pettah,green_chilli,150,5/7/2024
pettah,green_chilli,150,5/15/2024
pettah,green_chilli,150,5/16/2024
pettah,green_chilli,150,5/20/2024
pettah,green_chilli,150,6/26/2024
pettah,green_chilli,150,6/27/2024
pettah,green_chilli,150,7/3/2024
pettah,green_chilli,150,7/4/2024
pettah,green_chilli,150,8/20/2024
pettah,green_chilli,150,8/21/2024
pettah,green_chilli,150,8/22/2024
pettah,green_chilli,150,8/23/2024
pettah,green_chilli,150,8/26/2024
pettah,green_chilli,150,8/28/2024
pettah,green_chilli,150,9/3/2024
pettah,green_chilli,150,9/4/2024
pettah,green_chilli,150,9/5/2024
pettah,green_chilli,150,9/6/2024
pettah,green_chilli,150,9/9/2024
pettah,green_chilli,150,9/12/2024
pettah,green_chilli,150,9/13/2024
pettah,green_chilli,150,9/18/2024
pettah,green_chilli,150,9/24/2024
pettah,green_chilli,160,8/13/2020
pettah,green_chilli,160,11/30/2022
pettah,green_chilli,160,12/1/2022
pettah,green_chilli,170,4/3/2024
pettah,green_chilli,170,4/16/2024
pettah,green_chilli,170,8/27/2024
pettah,green_chilli,180,11/17/2022
pettah,green_chilli,180,11/18/2022
pettah,green_chilli,180,3/26/2024
pettah,green_chilli,180,4/5/2024
pettah,green_chilli,180,4/8/2024
pettah,green_chilli,180,4/9/2024
pettah,green_chilli,180,4/10/2024
pettah,green_chilli,180,4/17/2024
pettah,green_chilli,180,4/18/2024
pettah,green_chilli,180,5/10/2024
pettah,green_chilli,180,5/13/2024
pettah,green_chilli,180,5/14/2024
pettah,green_chilli,180,5/17/2024
pettah,green_chilli,180,5/22/2024
pettah,green_chilli,180,5/28/2024
pettah,green_chilli,180,6/28/2024
pettah,green_chilli,180,7/5/2024
pettah,green_chilli,180,8/30/2024
pettah,green_chilli,180,9/10/2024
pettah,green_chilli,180,9/11/2024
pettah,green_chilli,180,9/19/2024
pettah,green_chilli,180,9/20/2024
pettah,green_chilli,180,9/27/2024
pettah,green_chilli,180,10/2/2024
pettah,green_chilli,180,10/3/2024
pettah,green_chilli,200,9/20/2022
pettah,green_chilli,200,10/13/2022
pettah,green_chilli,200,10/14/2022
pettah,green_chilli,200,10/25/2022
pettah,green_chilli,200,10/26/2022
pettah,green_chilli,200,10/27/2022
pettah,green_chilli,200,10/28/2022
pettah,green_chilli,200,11/2/2022
pettah,green_chilli,200,11/3/2022
pettah,green_chilli,200,11/8/2022
pettah,green_chilli,200,11/9/2022
pettah,green_chilli,200,11/10/2022
pettah,green_chilli,200,11/11/2022
pettah,green_chilli,200,11/14/2022
pettah,green_chilli,200,11/16/2022
pettah,green_chilli,200,11/21/2022
pettah,green_chilli,200,11/22/2022
pettah,green_chilli,200,11/23/2022
pettah,green_chilli,200,11/24/2022
pettah,green_chilli,200,11/25/2022
pettah,green_chilli,200,11/28/2022
pettah,green_chilli,200,11/29/2022
pettah,green_chilli,200,12/2/2022
pettah,green_chilli,200,12/5/2022
pettah,green_chilli,200,12/6/2022
pettah,green_chilli,200,12/8/2022
pettah,green_chilli,200,12/12/2022
pettah,green_chilli,200,12/13/2022
pettah,green_chilli,200,12/14/2022
pettah,green_chilli,200,12/15/2022
pettah,green_chilli,200,12/16/2022
pettah,green_chilli,200,12/19/2022
pettah,green_chilli,200,12/21/2022
pettah,green_chilli,200,12/22/2022
pettah,green_chilli,200,12/23/2022
pettah,green_chilli,200,2/1/2023
pettah,green_chilli,200,2/7/2023
pettah,green_chilli,200,2/14/2023
pettah,green_chilli,200,2/15/2023
pettah,green_chilli,200,2/16/2023
pettah,green_chilli,200,2/17/2023
pettah,green_chilli,200,2/20/2023
pettah,green_chilli,200,3/29/2023
pettah,green_chilli,200,3/30/2023
pettah,green_chilli,200,3/31/2023
pettah,green_chilli,200,4/26/2023
pettah,green_chilli,200,4/27/2023
pettah,green_chilli,200,4/28/2023
pettah,green_chilli,200,5/4/2023
pettah,green_chilli,200,5/8/2023
pettah,green_chilli,200,5/9/2023
pettah,green_chilli,200,5/10/2023
pettah,green_chilli,200,3/18/2024
pettah,green_chilli,200,3/19/2024
pettah,green_chilli,200,3/21/2024
pettah,green_chilli,200,3/22/2024
pettah,green_chilli,200,3/27/2024
pettah,green_chilli,200,4/1/2024
pettah,green_chilli,200,4/4/2024
pettah,green_chilli,200,4/15/2024
pettah,green_chilli,200,5/6/2024
pettah,green_chilli,200,5/20/2024
pettah,green_chilli,200,5/27/2024
pettah,green_chilli,200,5/29/2024
pettah,green_chilli,200,5/31/2024
pettah,green_chilli,200,6/24/2024
pettah,green_chilli,200,6/25/2024
pettah,green_chilli,200,6/26/2024
pettah,green_chilli,200,6/27/2024
pettah,green_chilli,200,7/1/2024
pettah,green_chilli,200,7/2/2024
pettah,green_chilli,200,7/3/2024
pettah,green_chilli,200,7/4/2024
pettah,green_chilli,200,8/14/2024
pettah,green_chilli,200,8/15/2024
pettah,green_chilli,200,8/16/2024
pettah,green_chilli,200,8/20/2024
pettah,green_chilli,200,8/21/2024
pettah,green_chilli,200,8/22/2024
pettah,green_chilli,200,8/23/2024
pettah,green_chilli,200,8/26/2024
pettah,green_chilli,200,8/28/2024
pettah,green_chilli,200,8/29/2024
pettah,green_chilli,200,9/2/2024
pettah,green_chilli,200,9/3/2024
pettah,green_chilli,200,9/4/2024
pettah,green_chilli,200,9/5/2024
pettah,green_chilli,200,9/6/2024
pettah,green_chilli,200,9/9/2024
pettah,green_chilli,200,9/12/2024
pettah,green_chilli,200,9/23/2024
pettah,green_chilli,200,9/25/2024
pettah,green_chilli,200,9/26/2024
pettah,green_chilli,200,9/30/2024
pettah,green_chilli,200,10/1/2024
pettah,green_chilli,200,10/4/2024
pettah,green_chilli,210,11/1/2022
pettah,green_chilli,220,10/31/2022
pettah,green_chilli,220,4/2/2024
pettah,green_chilli,220,4/3/2024
pettah,green_chilli,220,4/5/2024
pettah,green_chilli,220,4/16/2024
pettah,green_chilli,220,8/27/2024
pettah,green_chilli,230,11/4/2022
pettah,green_chilli,230,3/20/2024
pettah,green_chilli,230,3/26/2024
pettah,green_chilli,230,4/15/2024
pettah,green_chilli,230,8/30/2024
pettah,green_chilli,230,9/10/2024
pettah,green_chilli,230,9/11/2024
pettah,green_chilli,230,11/21/2024
pettah,green_chilli,240,4/8/2024
pettah,green_chilli,240,4/9/2024
pettah,green_chilli,240,4/10/2024
pettah,green_chilli,250,8/7/2020
pettah,green_chilli,250,9/20/2022
pettah,green_chilli,250,9/21/2022
pettah,green_chilli,250,9/26/2022
pettah,green_chilli,250,9/29/2022
pettah,green_chilli,250,9/30/2022
pettah,green_chilli,250,10/11/2022
pettah,green_chilli,250,10/12/2022
pettah,green_chilli,250,10/13/2022
pettah,green_chilli,250,10/14/2022
pettah,green_chilli,250,10/21/2022
pettah,green_chilli,250,10/28/2022
pettah,green_chilli,250,11/2/2022
pettah,green_chilli,250,11/3/2022
pettah,green_chilli,250,11/8/2022
pettah,green_chilli,250,11/9/2022
pettah,green_chilli,250,11/10/2022
pettah,green_chilli,250,11/17/2022
pettah,green_chilli,250,11/18/2022
pettah,green_chilli,250,12/8/2022
pettah,green_chilli,250,12/12/2022
pettah,green_chilli,250,12/13/2022
pettah,green_chilli,250,12/16/2022
pettah,green_chilli,250,12/19/2022
pettah,green_chilli,250,12/21/2022
pettah,green_chilli,250,12/22/2022
pettah,green_chilli,250,12/23/2022
pettah,green_chilli,250,12/30/2022
pettah,green_chilli,250,1/4/2023
pettah,green_chilli,250,1/5/2023
pettah,green_chilli,250,1/9/2023
pettah,green_chilli,250,1/10/2023
pettah,green_chilli,250,1/11/2023
pettah,green_chilli,250,1/17/2023
pettah,green_chilli,250,1/18/2023
pettah,green_chilli,250,1/24/2023
pettah,green_chilli,250,1/25/2023
pettah,green_chilli,250,1/30/2023
pettah,green_chilli,250,1/31/2023
pettah,green_chilli,250,2/1/2023
pettah,green_chilli,250,2/2/2023
pettah,green_chilli,250,2/7/2023
pettah,green_chilli,250,2/8/2023
pettah,green_chilli,250,2/9/2023
pettah,green_chilli,250,2/10/2023
pettah,green_chilli,250,2/13/2023
pettah,green_chilli,250,2/14/2023
pettah,green_chilli,250,2/15/2023
pettah,green_chilli,250,2/16/2023
pettah,green_chilli,250,2/17/2023
pettah,green_chilli,250,2/20/2023
pettah,green_chilli,250,3/3/2023
pettah,green_chilli,250,3/14/2023
pettah,green_chilli,250,3/15/2023
pettah,green_chilli,250,3/22/2023
pettah,green_chilli,250,3/23/2023
pettah,green_chilli,250,3/24/2023
pettah,green_chilli,250,3/27/2023
pettah,green_chilli,250,3/28/2023
pettah,green_chilli,250,3/29/2023
pettah,green_chilli,250,3/30/2023
pettah,green_chilli,250,3/31/2023
pettah,green_chilli,250,4/3/2023
pettah,green_chilli,250,4/4/2023
pettah,green_chilli,250,4/6/2023
pettah,green_chilli,250,4/24/2023
pettah,green_chilli,250,4/25/2023
pettah,green_chilli,250,4/26/2023
pettah,green_chilli,250,4/27/2023
pettah,green_chilli,250,4/28/2023
pettah,green_chilli,250,5/3/2023
pettah,green_chilli,250,5/4/2023
pettah,green_chilli,250,5/8/2023
pettah,green_chilli,250,5/9/2023
pettah,green_chilli,250,5/19/2023
pettah,green_chilli,250,3/6/2024
pettah,green_chilli,250,3/15/2024
pettah,green_chilli,250,3/18/2024
pettah,green_chilli,250,3/19/2024
pettah,green_chilli,250,3/21/2024
pettah,green_chilli,250,3/22/2024
pettah,green_chilli,250,3/25/2024
pettah,green_chilli,250,4/1/2024
pettah,green_chilli,250,4/4/2024
pettah,green_chilli,250,5/21/2024
pettah,green_chilli,250,5/27/2024
pettah,green_chilli,250,5/29/2024
pettah,green_chilli,250,5/31/2024
pettah,green_chilli,250,6/6/2024
pettah,green_chilli,250,6/7/2024
pettah,green_chilli,250,6/13/2024
pettah,green_chilli,250,6/14/2024
pettah,green_chilli,250,6/24/2024
pettah,green_chilli,250,6/25/2024
pettah,green_chilli,250,7/1/2024
pettah,green_chilli,250,7/2/2024
pettah,green_chilli,250,8/14/2024
pettah,green_chilli,250,8/15/2024
pettah,green_chilli,250,8/16/2024
pettah,green_chilli,250,8/29/2024
pettah,green_chilli,250,9/2/2024
pettah,green_chilli,250,10/7/2024
pettah,green_chilli,250,10/8/2024
pettah,green_chilli,250,10/11/2024
pettah,green_chilli,250,11/11/2024
pettah,green_chilli,250,11/12/2024
pettah,green_chilli,250,11/18/2024
pettah,green_chilli,250,11/19/2024
pettah,green_chilli,250,11/20/2024
pettah,green_chilli,250,11/22/2024
pettah,green_chilli,270,9/27/2022
pettah,green_chilli,270,9/28/2022
pettah,green_chilli,270,12/9/2022
pettah,green_chilli,270,4/2/2024
pettah,green_chilli,280,10/4/2022
pettah,green_chilli,280,10/5/2022
pettah,green_chilli,280,10/6/2022
pettah,green_chilli,280,10/31/2022
pettah,green_chilli,280,11/1/2022
pettah,green_chilli,280,3/20/2024
pettah,green_chilli,280,10/9/2024
pettah,green_chilli,300,8/7/2020
pettah,green_chilli,300,9/21/2022
pettah,green_chilli,300,9/22/2022
pettah,green_chilli,300,9/23/2022
pettah,green_chilli,300,9/26/2022
pettah,green_chilli,300,9/29/2022
pettah,green_chilli,300,9/30/2022
pettah,green_chilli,300,10/3/2022
pettah,green_chilli,300,10/7/2022
pettah,green_chilli,300,10/11/2022
pettah,green_chilli,300,10/12/2022
pettah,green_chilli,300,10/17/2022
pettah,green_chilli,300,10/21/2022
pettah,green_chilli,300,11/4/2022
pettah,green_chilli,300,12/29/2022
pettah,green_chilli,300,12/30/2022
pettah,green_chilli,300,1/2/2023
pettah,green_chilli,300,1/3/2023
pettah,green_chilli,300,1/4/2023
pettah,green_chilli,300,1/5/2023
pettah,green_chilli,300,1/9/2023
pettah,green_chilli,300,1/10/2023
pettah,green_chilli,300,1/11/2023
pettah,green_chilli,300,1/12/2023
pettah,green_chilli,300,1/13/2023
pettah,green_chilli,300,1/17/2023
pettah,green_chilli,300,1/18/2023
pettah,green_chilli,300,1/24/2023
pettah,green_chilli,300,1/25/2023
pettah,green_chilli,300,1/26/2023
pettah,green_chilli,300,1/27/2023
pettah,green_chilli,300,1/30/2023
pettah,green_chilli,300,1/31/2023
pettah,green_chilli,300,2/2/2023
pettah,green_chilli,300,2/3/2023
pettah,green_chilli,300,2/6/2023
pettah,green_chilli,300,2/8/2023
pettah,green_chilli,300,2/9/2023
pettah,green_chilli,300,2/10/2023
pettah,green_chilli,300,2/13/2023
pettah,green_chilli,300,2/21/2023
pettah,green_chilli,300,2/22/2023
pettah,green_chilli,300,2/24/2023
pettah,green_chilli,300,2/27/2023
pettah,green_chilli,300,3/2/2023
pettah,green_chilli,300,3/3/2023
pettah,green_chilli,300,3/13/2023
pettah,green_chilli,300,3/14/2023
pettah,green_chilli,300,3/15/2023
pettah,green_chilli,300,3/16/2023
pettah,green_chilli,300,3/17/2023
